Latitude,Longitude,System_ID,unit,value,Time_UTC,Temperature_diff_K,,Datum,Uhrzeit,Zeitdifferenz,UhrzeitUTC,Rest,Uhrzeit umgewandelt in Text,,
51.9775,7.63955,1,°C,15.92,2019-07-16T19:32:55.000Z,0.0,,2019-07-16T,21:32:55,02:00:00,19:32:55,.000Z,19:32:55,,
51.9777,7.63951,1,°C,15.93,2019-07-16T19:32:56.000Z,0.0,,2019-07-16T,21:32:56,02:00:00,19:32:56,.000Z,19:32:56,,
51.9777,7.63951,1,°C,15.93,2019-07-16T19:32:57.000Z,0.0,,2019-07-16T,21:32:57,02:00:00,19:32:57,.000Z,19:32:57,,
51.9777,7.63951,1,°C,15.92,2019-07-16T19:32:58.000Z,0.0,,2019-07-16T,21:32:58,02:00:00,19:32:58,.000Z,19:32:58,,
51.97789,7.63948,1,°C,15.9,2019-07-16T19:32:59.000Z,0.0,,2019-07-16T,21:32:59,02:00:00,19:32:59,.000Z,19:32:59,,
51.97789,7.63948,1,°C,15.9,2019-07-16T19:33:00.000Z,0.0,,2019-07-16T,21:33:00,02:00:00,19:33:00,.000Z,19:33:00,,
51.978,7.63947,1,°C,15.89,2019-07-16T19:33:01.000Z,0.0,,2019-07-16T,21:33:01,02:00:00,19:33:01,.000Z,19:33:01,,
51.978,7.63947,1,°C,15.9,2019-07-16T19:33:02.000Z,0.0,,2019-07-16T,21:33:02,02:00:00,19:33:02,.000Z,19:33:02,,
51.97813,7.63947,1,°C,15.87,2019-07-16T19:33:03.000Z,0.0,,2019-07-16T,21:33:03,02:00:00,19:33:03,.000Z,19:33:03,,
51.97813,7.63947,1,°C,15.89,2019-07-16T19:33:04.000Z,0.0,,2019-07-16T,21:33:04,02:00:00,19:33:04,.000Z,19:33:04,,
51.97813,7.63947,1,°C,15.9,2019-07-16T19:33:05.000Z,0.0,,2019-07-16T,21:33:05,02:00:00,19:33:05,.000Z,19:33:05,,
51.97817,7.63944,1,°C,15.9,2019-07-16T19:33:06.000Z,0.0,,2019-07-16T,21:33:06,02:00:00,19:33:06,.000Z,19:33:06,,
51.97817,7.63944,1,°C,15.86,2019-07-16T19:33:07.000Z,-0.1,,2019-07-16T,21:33:07,02:00:00,19:33:07,.000Z,19:33:07,,
51.97817,7.63944,1,°C,15.86,2019-07-16T19:33:08.000Z,-0.1,,2019-07-16T,21:33:08,02:00:00,19:33:08,.000Z,19:33:08,,
51.97827,7.63942,1,°C,15.87,2019-07-16T19:33:09.000Z,0.0,,2019-07-16T,21:33:09,02:00:00,19:33:09,.000Z,19:33:09,,
51.97827,7.63942,1,°C,15.86,2019-07-16T19:33:10.000Z,-0.1,,2019-07-16T,21:33:10,02:00:00,19:33:10,.000Z,19:33:10,,
51.97836,7.63942,1,°C,15.84,2019-07-16T19:33:11.000Z,-0.1,,2019-07-16T,21:33:11,02:00:00,19:33:11,.000Z,19:33:11,,
51.97836,7.63937,1,°C,15.83,2019-07-16T19:33:12.000Z,-0.1,,2019-07-16T,21:33:12,02:00:00,19:33:12,.000Z,19:33:12,,
51.97845,7.63937,1,°C,15.84,2019-07-16T19:33:13.000Z,-0.1,,2019-07-16T,21:33:13,02:00:00,19:33:13,.000Z,19:33:13,,
51.97855,7.63933,1,°C,15.82,2019-07-16T19:33:14.000Z,-0.1,,2019-07-16T,21:33:14,02:00:00,19:33:14,.000Z,19:33:14,,
51.97855,7.63933,1,°C,15.82,2019-07-16T19:33:15.000Z,-0.1,,2019-07-16T,21:33:15,02:00:00,19:33:15,.000Z,19:33:15,,
51.97872,7.63933,1,°C,15.83,2019-07-16T19:33:16.000Z,-0.1,,2019-07-16T,21:33:16,02:00:00,19:33:16,.000Z,19:33:16,,
51.97872,7.63933,1,°C,15.82,2019-07-16T19:33:17.000Z,-0.1,,2019-07-16T,21:33:17,02:00:00,19:33:17,.000Z,19:33:17,,
51.97897,7.63929,1,°C,15.82,2019-07-16T19:33:18.000Z,-0.1,,2019-07-16T,21:33:18,02:00:00,19:33:18,.000Z,19:33:18,,
51.97897,7.63929,1,°C,15.8,2019-07-16T19:33:19.000Z,-0.1,,2019-07-16T,21:33:19,02:00:00,19:33:19,.000Z,19:33:19,,
51.97899,7.63928,1,°C,15.78,2019-07-16T19:33:20.000Z,-0.1,,2019-07-16T,21:33:20,02:00:00,19:33:20,.000Z,19:33:20,,
51.97899,7.63928,1,°C,15.78,2019-07-16T19:33:21.000Z,-0.1,,2019-07-16T,21:33:21,02:00:00,19:33:21,.000Z,19:33:21,,
51.97899,7.63928,1,°C,15.8,2019-07-16T19:33:22.000Z,-0.1,,2019-07-16T,21:33:22,02:00:00,19:33:22,.000Z,19:33:22,,
51.97899,7.63928,1,°C,15.76,2019-07-16T19:33:23.000Z,-0.2,,2019-07-16T,21:33:23,02:00:00,19:33:23,.000Z,19:33:23,,
51.97899,7.63928,1,°C,15.78,2019-07-16T19:33:24.000Z,-0.1,,2019-07-16T,21:33:24,02:00:00,19:33:24,.000Z,19:33:24,,
51.97899,7.63931,1,°C,15.75,2019-07-16T19:33:25.000Z,-0.2,,2019-07-16T,21:33:25,02:00:00,19:33:25,.000Z,19:33:25,,
51.9791,7.63931,1,°C,15.74,2019-07-16T19:33:26.000Z,-0.2,,2019-07-16T,21:33:26,02:00:00,19:33:26,.000Z,19:33:26,,
51.97917,7.63929,1,°C,15.72,2019-07-16T19:33:27.000Z,-0.2,,2019-07-16T,21:33:27,02:00:00,19:33:27,.000Z,19:33:27,,
51.97917,7.63929,1,°C,15.74,2019-07-16T19:33:28.000Z,-0.2,,2019-07-16T,21:33:28,02:00:00,19:33:28,.000Z,19:33:28,,
51.97917,7.63929,1,°C,15.74,2019-07-16T19:33:29.000Z,-0.2,,2019-07-16T,21:33:29,02:00:00,19:33:29,.000Z,19:33:29,,
51.97917,7.63929,1,°C,15.74,2019-07-16T19:33:30.000Z,-0.2,,2019-07-16T,21:33:30,02:00:00,19:33:30,.000Z,19:33:30,,
51.97917,7.63929,1,°C,15.71,2019-07-16T19:33:31.000Z,-0.2,,2019-07-16T,21:33:31,02:00:00,19:33:31,.000Z,19:33:31,,
51.97954,7.63908,1,°C,15.71,2019-07-16T19:33:32.000Z,-0.2,,2019-07-16T,21:33:32,02:00:00,19:33:32,.000Z,19:33:32,,
51.97954,7.63908,1,°C,15.69,2019-07-16T19:33:33.000Z,-0.2,,2019-07-16T,21:33:33,02:00:00,19:33:33,.000Z,19:33:33,,
51.97963,7.63905,1,°C,15.71,2019-07-16T19:33:34.000Z,-0.2,,2019-07-16T,21:33:34,02:00:00,19:33:34,.000Z,19:33:34,,
51.97963,7.63905,1,°C,15.68,2019-07-16T19:33:35.000Z,-0.2,,2019-07-16T,21:33:35,02:00:00,19:33:35,.000Z,19:33:35,,
51.97968,7.63903,1,°C,15.68,2019-07-16T19:33:36.000Z,-0.2,,2019-07-16T,21:33:36,02:00:00,19:33:36,.000Z,19:33:36,,
51.97968,7.63903,1,°C,15.67,2019-07-16T19:33:37.000Z,-0.2,,2019-07-16T,21:33:37,02:00:00,19:33:37,.000Z,19:33:37,,
51.97973,7.63903,1,°C,15.67,2019-07-16T19:33:38.000Z,-0.2,,2019-07-16T,21:33:38,02:00:00,19:33:38,.000Z,19:33:38,,
51.97973,7.63903,1,°C,15.67,2019-07-16T19:33:39.000Z,-0.2,,2019-07-16T,21:33:39,02:00:00,19:33:39,.000Z,19:33:39,,
51.97977,7.63903,1,°C,15.65,2019-07-16T19:33:40.000Z,-0.3,,2019-07-16T,21:33:40,02:00:00,19:33:40,.000Z,19:33:40,,
51.97982,7.63901,1,°C,15.64,2019-07-16T19:33:41.000Z,-0.3,,2019-07-16T,21:33:41,02:00:00,19:33:41,.000Z,19:33:41,,
51.97982,7.63901,1,°C,15.64,2019-07-16T19:33:42.000Z,-0.3,,2019-07-16T,21:33:42,02:00:00,19:33:42,.000Z,19:33:42,,
51.97985,7.63899,1,°C,15.64,2019-07-16T19:33:43.000Z,-0.3,,2019-07-16T,21:33:43,02:00:00,19:33:43,.000Z,19:33:43,,
51.97985,7.63899,1,°C,15.62,2019-07-16T19:33:44.000Z,-0.3,,2019-07-16T,21:33:44,02:00:00,19:33:44,.000Z,19:33:44,,
51.9799,7.63896,1,°C,15.6,2019-07-16T19:33:45.000Z,-0.3,,2019-07-16T,21:33:45,02:00:00,19:33:45,.000Z,19:33:45,,
51.9799,7.63896,1,°C,15.62,2019-07-16T19:33:46.000Z,-0.3,,2019-07-16T,21:33:46,02:00:00,19:33:46,.000Z,19:33:46,,
51.98001,7.63893,1,°C,15.6,2019-07-16T19:33:47.000Z,-0.3,,2019-07-16T,21:33:47,02:00:00,19:33:47,.000Z,19:33:47,,
51.98001,7.63893,1,°C,15.62,2019-07-16T19:33:48.000Z,-0.3,,2019-07-16T,21:33:48,02:00:00,19:33:48,.000Z,19:33:48,,
51.98007,7.63889,1,°C,15.62,2019-07-16T19:33:49.000Z,-0.3,,2019-07-16T,21:33:49,02:00:00,19:33:49,.000Z,19:33:49,,
51.98007,7.63887,1,°C,15.62,2019-07-16T19:33:50.000Z,-0.3,,2019-07-16T,21:33:50,02:00:00,19:33:50,.000Z,19:33:50,,
51.98013,7.63887,1,°C,15.6,2019-07-16T19:33:51.000Z,-0.3,,2019-07-16T,21:33:51,02:00:00,19:33:51,.000Z,19:33:51,,
51.98013,7.63885,1,°C,15.62,2019-07-16T19:33:52.000Z,-0.3,,2019-07-16T,21:33:52,02:00:00,19:33:52,.000Z,19:33:52,,
51.98018,7.63885,1,°C,15.6,2019-07-16T19:33:53.000Z,-0.3,,2019-07-16T,21:33:53,02:00:00,19:33:53,.000Z,19:33:53,,
51.98023,7.63885,1,°C,15.64,2019-07-16T19:33:54.000Z,-0.3,,2019-07-16T,21:33:54,02:00:00,19:33:54,.000Z,19:33:54,,
51.98023,7.63885,1,°C,15.6,2019-07-16T19:33:55.000Z,-0.3,,2019-07-16T,21:33:55,02:00:00,19:33:55,.000Z,19:33:55,,
51.98031,7.63878,1,°C,15.62,2019-07-16T19:33:56.000Z,-0.3,,2019-07-16T,21:33:56,02:00:00,19:33:56,.000Z,19:33:56,,
51.98031,7.63878,1,°C,15.64,2019-07-16T19:33:57.000Z,-0.3,,2019-07-16T,21:33:57,02:00:00,19:33:57,.000Z,19:33:57,,
51.98041,7.63876,1,°C,15.64,2019-07-16T19:33:58.000Z,-0.3,,2019-07-16T,21:33:58,02:00:00,19:33:58,.000Z,19:33:58,,
51.98041,7.63876,1,°C,15.65,2019-07-16T19:33:59.000Z,-0.3,,2019-07-16T,21:33:59,02:00:00,19:33:59,.000Z,19:33:59,,
51.98046,7.63875,1,°C,15.64,2019-07-16T19:34:00.000Z,-0.3,,2019-07-16T,21:34:00,02:00:00,19:34:00,.000Z,19:34:00,,
51.98046,7.63875,1,°C,15.64,2019-07-16T19:34:01.000Z,-0.3,,2019-07-16T,21:34:01,02:00:00,19:34:01,.000Z,19:34:01,,
51.98053,7.63875,1,°C,15.65,2019-07-16T19:34:02.000Z,-0.3,,2019-07-16T,21:34:02,02:00:00,19:34:02,.000Z,19:34:02,,
51.98053,7.63875,1,°C,15.64,2019-07-16T19:34:03.000Z,-0.3,,2019-07-16T,21:34:03,02:00:00,19:34:03,.000Z,19:34:03,,
51.98059,7.63874,1,°C,15.67,2019-07-16T19:34:04.000Z,-0.2,,2019-07-16T,21:34:04,02:00:00,19:34:04,.000Z,19:34:04,,
51.98059,7.63871,1,°C,15.67,2019-07-16T19:34:05.000Z,-0.2,,2019-07-16T,21:34:05,02:00:00,19:34:05,.000Z,19:34:05,,
51.98072,7.63871,1,°C,15.67,2019-07-16T19:34:06.000Z,-0.2,,2019-07-16T,21:34:06,02:00:00,19:34:06,.000Z,19:34:06,,
51.98072,7.6387,1,°C,15.65,2019-07-16T19:34:07.000Z,-0.3,,2019-07-16T,21:34:07,02:00:00,19:34:07,.000Z,19:34:07,,
51.98077,7.6387,1,°C,15.68,2019-07-16T19:34:08.000Z,-0.2,,2019-07-16T,21:34:08,02:00:00,19:34:08,.000Z,19:34:08,,
51.98085,7.63867,1,°C,15.65,2019-07-16T19:34:09.000Z,-0.3,,2019-07-16T,21:34:09,02:00:00,19:34:09,.000Z,19:34:09,,
51.98085,7.63867,1,°C,15.68,2019-07-16T19:34:10.000Z,-0.2,,2019-07-16T,21:34:10,02:00:00,19:34:10,.000Z,19:34:10,,
51.98102,7.63863,1,°C,15.68,2019-07-16T19:34:11.000Z,-0.2,,2019-07-16T,21:34:11,02:00:00,19:34:11,.000Z,19:34:11,,
51.98102,7.63863,1,°C,15.67,2019-07-16T19:34:12.000Z,-0.2,,2019-07-16T,21:34:12,02:00:00,19:34:12,.000Z,19:34:12,,
51.98117,7.63859,1,°C,15.65,2019-07-16T19:34:13.000Z,-0.3,,2019-07-16T,21:34:13,02:00:00,19:34:13,.000Z,19:34:13,,
51.98117,7.63859,1,°C,15.64,2019-07-16T19:34:14.000Z,-0.3,,2019-07-16T,21:34:14,02:00:00,19:34:14,.000Z,19:34:14,,
51.98117,7.63859,1,°C,15.67,2019-07-16T19:34:15.000Z,-0.2,,2019-07-16T,21:34:15,02:00:00,19:34:15,.000Z,19:34:15,,
51.98135,7.63856,1,°C,15.65,2019-07-16T19:34:16.000Z,-0.3,,2019-07-16T,21:34:16,02:00:00,19:34:16,.000Z,19:34:16,,
51.98135,7.63856,1,°C,15.65,2019-07-16T19:34:17.000Z,-0.3,,2019-07-16T,21:34:17,02:00:00,19:34:17,.000Z,19:34:17,,
51.98144,7.63856,1,°C,15.65,2019-07-16T19:34:18.000Z,-0.3,,2019-07-16T,21:34:18,02:00:00,19:34:18,.000Z,19:34:18,,
51.98144,7.63856,1,°C,15.64,2019-07-16T19:34:19.000Z,-0.3,,2019-07-16T,21:34:19,02:00:00,19:34:19,.000Z,19:34:19,,
51.98144,7.63856,1,°C,15.64,2019-07-16T19:34:20.000Z,-0.3,,2019-07-16T,21:34:20,02:00:00,19:34:20,.000Z,19:34:20,,
51.98144,7.63851,1,°C,15.64,2019-07-16T19:34:21.000Z,-0.3,,2019-07-16T,21:34:21,02:00:00,19:34:21,.000Z,19:34:21,,
51.98174,7.63851,1,°C,15.65,2019-07-16T19:34:22.000Z,-0.3,,2019-07-16T,21:34:22,02:00:00,19:34:22,.000Z,19:34:22,,
51.98174,7.63847,1,°C,15.62,2019-07-16T19:34:23.000Z,-0.3,,2019-07-16T,21:34:23,02:00:00,19:34:23,.000Z,19:34:23,,
51.98187,7.63847,1,°C,15.65,2019-07-16T19:34:24.000Z,-0.3,,2019-07-16T,21:34:24,02:00:00,19:34:24,.000Z,19:34:24,,
51.9819,7.63846,1,°C,15.65,2019-07-16T19:34:25.000Z,-0.3,,2019-07-16T,21:34:25,02:00:00,19:34:25,.000Z,19:34:25,,
51.9819,7.63846,1,°C,15.65,2019-07-16T19:34:26.000Z,-0.3,,2019-07-16T,21:34:26,02:00:00,19:34:26,.000Z,19:34:26,,
51.98198,7.63843,1,°C,15.65,2019-07-16T19:34:27.000Z,-0.3,,2019-07-16T,21:34:27,02:00:00,19:34:27,.000Z,19:34:27,,
51.98198,7.63843,1,°C,15.67,2019-07-16T19:34:28.000Z,-0.2,,2019-07-16T,21:34:28,02:00:00,19:34:28,.000Z,19:34:28,,
51.98209,7.63843,1,°C,15.67,2019-07-16T19:34:29.000Z,-0.2,,2019-07-16T,21:34:29,02:00:00,19:34:29,.000Z,19:34:29,,
51.98209,7.63843,1,°C,15.65,2019-07-16T19:34:30.000Z,-0.3,,2019-07-16T,21:34:30,02:00:00,19:34:30,.000Z,19:34:30,,
51.98209,7.63843,1,°C,15.65,2019-07-16T19:34:31.000Z,-0.3,,2019-07-16T,21:34:31,02:00:00,19:34:31,.000Z,19:34:31,,
51.98232,7.6384,1,°C,15.67,2019-07-16T19:34:32.000Z,-0.2,,2019-07-16T,21:34:32,02:00:00,19:34:32,.000Z,19:34:32,,
51.98232,7.6384,1,°C,15.67,2019-07-16T19:34:33.000Z,-0.2,,2019-07-16T,21:34:33,02:00:00,19:34:33,.000Z,19:34:33,,
51.98232,7.6384,1,°C,15.67,2019-07-16T19:34:34.000Z,-0.2,,2019-07-16T,21:34:34,02:00:00,19:34:34,.000Z,19:34:34,,
51.9824,7.63842,1,°C,15.67,2019-07-16T19:34:35.000Z,-0.2,,2019-07-16T,21:34:35,02:00:00,19:34:35,.000Z,19:34:35,,
51.9824,7.63841,1,°C,15.67,2019-07-16T19:34:36.000Z,-0.2,,2019-07-16T,21:34:36,02:00:00,19:34:36,.000Z,19:34:36,,
51.98244,7.63841,1,°C,15.68,2019-07-16T19:34:37.000Z,-0.2,,2019-07-16T,21:34:37,02:00:00,19:34:37,.000Z,19:34:37,,
51.98244,7.6384,1,°C,15.68,2019-07-16T19:34:38.000Z,-0.2,,2019-07-16T,21:34:38,02:00:00,19:34:38,.000Z,19:34:38,,
51.98257,7.6384,1,°C,15.67,2019-07-16T19:34:39.000Z,-0.2,,2019-07-16T,21:34:39,02:00:00,19:34:39,.000Z,19:34:39,,
51.98261,7.63837,1,°C,15.67,2019-07-16T19:34:40.000Z,-0.2,,2019-07-16T,21:34:40,02:00:00,19:34:40,.000Z,19:34:40,,
51.98261,7.63837,1,°C,15.69,2019-07-16T19:34:41.000Z,-0.2,,2019-07-16T,21:34:41,02:00:00,19:34:41,.000Z,19:34:41,,
51.98274,7.63833,1,°C,15.68,2019-07-16T19:34:42.000Z,-0.2,,2019-07-16T,21:34:42,02:00:00,19:34:42,.000Z,19:34:42,,
51.98274,7.63833,1,°C,15.67,2019-07-16T19:34:43.000Z,-0.2,,2019-07-16T,21:34:43,02:00:00,19:34:43,.000Z,19:34:43,,
51.98287,7.63831,1,°C,15.67,2019-07-16T19:34:44.000Z,-0.2,,2019-07-16T,21:34:44,02:00:00,19:34:44,.000Z,19:34:44,,
51.98287,7.63831,1,°C,15.68,2019-07-16T19:34:45.000Z,-0.2,,2019-07-16T,21:34:45,02:00:00,19:34:45,.000Z,19:34:45,,
51.98287,7.63831,1,°C,15.68,2019-07-16T19:34:46.000Z,-0.2,,2019-07-16T,21:34:46,02:00:00,19:34:46,.000Z,19:34:46,,
51.98287,7.63831,1,°C,15.68,2019-07-16T19:34:47.000Z,-0.2,,2019-07-16T,21:34:47,02:00:00,19:34:47,.000Z,19:34:47,,
51.98287,7.63831,1,°C,15.69,2019-07-16T19:34:48.000Z,-0.2,,2019-07-16T,21:34:48,02:00:00,19:34:48,.000Z,19:34:48,,
51.98287,7.63831,1,°C,15.69,2019-07-16T19:34:49.000Z,-0.2,,2019-07-16T,21:34:49,02:00:00,19:34:49,.000Z,19:34:49,,
51.98287,7.63831,1,°C,15.71,2019-07-16T19:34:50.000Z,-0.2,,2019-07-16T,21:34:50,02:00:00,19:34:50,.000Z,19:34:50,,
51.98287,7.63831,1,°C,15.67,2019-07-16T19:34:51.000Z,-0.2,,2019-07-16T,21:34:51,02:00:00,19:34:51,.000Z,19:34:51,,
51.98287,7.63831,1,°C,15.68,2019-07-16T19:34:52.000Z,-0.2,,2019-07-16T,21:34:52,02:00:00,19:34:52,.000Z,19:34:52,,
51.98371,7.63818,1,°C,15.68,2019-07-16T19:34:53.000Z,-0.2,,2019-07-16T,21:34:53,02:00:00,19:34:53,.000Z,19:34:53,,
51.98371,7.63818,1,°C,15.67,2019-07-16T19:34:54.000Z,-0.2,,2019-07-16T,21:34:54,02:00:00,19:34:54,.000Z,19:34:54,,
51.98383,7.63821,1,°C,15.68,2019-07-16T19:34:55.000Z,-0.2,,2019-07-16T,21:34:55,02:00:00,19:34:55,.000Z,19:34:55,,
51.98383,7.63821,1,°C,15.69,2019-07-16T19:34:56.000Z,-0.2,,2019-07-16T,21:34:56,02:00:00,19:34:56,.000Z,19:34:56,,
51.98391,7.63822,1,°C,15.69,2019-07-16T19:34:57.000Z,-0.2,,2019-07-16T,21:34:57,02:00:00,19:34:57,.000Z,19:34:57,,
51.98391,7.63818,1,°C,15.69,2019-07-16T19:34:58.000Z,-0.2,,2019-07-16T,21:34:58,02:00:00,19:34:58,.000Z,19:34:58,,
51.98414,7.63818,1,°C,15.69,2019-07-16T19:34:59.000Z,-0.2,,2019-07-16T,21:34:59,02:00:00,19:34:59,.000Z,19:34:59,,
51.98414,7.63818,1,°C,15.71,2019-07-16T19:35:00.000Z,-0.2,,2019-07-16T,21:35:00,02:00:00,19:35:00,.000Z,19:35:00,,
51.98414,7.63816,1,°C,15.72,2019-07-16T19:35:01.000Z,-0.2,,2019-07-16T,21:35:01,02:00:00,19:35:01,.000Z,19:35:01,,
51.98425,7.63816,1,°C,15.72,2019-07-16T19:35:02.000Z,-0.2,,2019-07-16T,21:35:02,02:00:00,19:35:02,.000Z,19:35:02,,
51.98436,7.63815,1,°C,15.72,2019-07-16T19:35:03.000Z,-0.2,,2019-07-16T,21:35:03,02:00:00,19:35:03,.000Z,19:35:03,,
51.98436,7.63815,1,°C,15.72,2019-07-16T19:35:04.000Z,-0.2,,2019-07-16T,21:35:04,02:00:00,19:35:04,.000Z,19:35:04,,
51.98452,7.63812,1,°C,15.72,2019-07-16T19:35:05.000Z,-0.2,,2019-07-16T,21:35:05,02:00:00,19:35:05,.000Z,19:35:05,,
51.98452,7.63812,1,°C,15.74,2019-07-16T19:35:06.000Z,-0.2,,2019-07-16T,21:35:06,02:00:00,19:35:06,.000Z,19:35:06,,
51.98457,7.63811,1,°C,15.72,2019-07-16T19:35:07.000Z,-0.2,,2019-07-16T,21:35:07,02:00:00,19:35:07,.000Z,19:35:07,,
51.98457,7.63811,1,°C,15.75,2019-07-16T19:35:08.000Z,-0.2,,2019-07-16T,21:35:08,02:00:00,19:35:08,.000Z,19:35:08,,
51.98462,7.6381,1,°C,15.72,2019-07-16T19:35:09.000Z,-0.2,,2019-07-16T,21:35:09,02:00:00,19:35:09,.000Z,19:35:09,,
51.98462,7.63806,1,°C,15.75,2019-07-16T19:35:10.000Z,-0.2,,2019-07-16T,21:35:10,02:00:00,19:35:10,.000Z,19:35:10,,
51.98473,7.63806,1,°C,15.75,2019-07-16T19:35:11.000Z,-0.2,,2019-07-16T,21:35:11,02:00:00,19:35:11,.000Z,19:35:11,,
51.98473,7.63806,1,°C,15.75,2019-07-16T19:35:12.000Z,-0.2,,2019-07-16T,21:35:12,02:00:00,19:35:12,.000Z,19:35:12,,
51.98473,7.63806,1,°C,15.76,2019-07-16T19:35:13.000Z,-0.2,,2019-07-16T,21:35:13,02:00:00,19:35:13,.000Z,19:35:13,,
51.98473,7.63803,1,°C,15.76,2019-07-16T19:35:14.000Z,-0.2,,2019-07-16T,21:35:14,02:00:00,19:35:14,.000Z,19:35:14,,
51.98503,7.63803,1,°C,15.75,2019-07-16T19:35:15.000Z,-0.2,,2019-07-16T,21:35:15,02:00:00,19:35:15,.000Z,19:35:15,,
51.98507,7.63801,1,°C,15.74,2019-07-16T19:35:16.000Z,-0.2,,2019-07-16T,21:35:16,02:00:00,19:35:16,.000Z,19:35:16,,
51.98507,7.63801,1,°C,15.74,2019-07-16T19:35:17.000Z,-0.2,,2019-07-16T,21:35:17,02:00:00,19:35:17,.000Z,19:35:17,,
51.98516,7.63805,1,°C,15.74,2019-07-16T19:35:18.000Z,-0.2,,2019-07-16T,21:35:18,02:00:00,19:35:18,.000Z,19:35:18,,
51.98516,7.63805,1,°C,15.75,2019-07-16T19:35:19.000Z,-0.2,,2019-07-16T,21:35:19,02:00:00,19:35:19,.000Z,19:35:19,,
51.98518,7.63811,1,°C,15.75,2019-07-16T19:35:20.000Z,-0.2,,2019-07-16T,21:35:20,02:00:00,19:35:20,.000Z,19:35:20,,
51.98518,7.63811,1,°C,15.75,2019-07-16T19:35:21.000Z,-0.2,,2019-07-16T,21:35:21,02:00:00,19:35:21,.000Z,19:35:21,,
51.98523,7.63827,1,°C,15.76,2019-07-16T19:35:22.000Z,-0.2,,2019-07-16T,21:35:22,02:00:00,19:35:22,.000Z,19:35:22,,
51.98523,7.63827,1,°C,15.75,2019-07-16T19:35:23.000Z,-0.2,,2019-07-16T,21:35:23,02:00:00,19:35:23,.000Z,19:35:23,,
51.98524,7.63845,1,°C,15.74,2019-07-16T19:35:24.000Z,-0.2,,2019-07-16T,21:35:24,02:00:00,19:35:24,.000Z,19:35:24,,
51.98524,7.63845,1,°C,15.75,2019-07-16T19:35:25.000Z,-0.2,,2019-07-16T,21:35:25,02:00:00,19:35:25,.000Z,19:35:25,,
51.98524,7.63845,1,°C,15.75,2019-07-16T19:35:26.000Z,-0.2,,2019-07-16T,21:35:26,02:00:00,19:35:26,.000Z,19:35:26,,
51.98524,7.63845,1,°C,15.74,2019-07-16T19:35:27.000Z,-0.2,,2019-07-16T,21:35:27,02:00:00,19:35:27,.000Z,19:35:27,,
51.98524,7.63845,1,°C,15.75,2019-07-16T19:35:28.000Z,-0.2,,2019-07-16T,21:35:28,02:00:00,19:35:28,.000Z,19:35:28,,
51.98543,7.63862,1,°C,15.74,2019-07-16T19:35:29.000Z,-0.2,,2019-07-16T,21:35:29,02:00:00,19:35:29,.000Z,19:35:29,,
51.98543,7.63862,1,°C,15.75,2019-07-16T19:35:30.000Z,-0.2,,2019-07-16T,21:35:30,02:00:00,19:35:30,.000Z,19:35:30,,
51.98543,7.63865,1,°C,15.74,2019-07-16T19:35:31.000Z,-0.2,,2019-07-16T,21:35:31,02:00:00,19:35:31,.000Z,19:35:31,,
51.98562,7.63865,1,°C,15.74,2019-07-16T19:35:32.000Z,-0.2,,2019-07-16T,21:35:32,02:00:00,19:35:32,.000Z,19:35:32,,
51.98562,7.63861,1,°C,15.75,2019-07-16T19:35:33.000Z,-0.2,,2019-07-16T,21:35:33,02:00:00,19:35:33,.000Z,19:35:33,,
51.98576,7.63861,1,°C,15.74,2019-07-16T19:35:34.000Z,-0.2,,2019-07-16T,21:35:34,02:00:00,19:35:34,.000Z,19:35:34,,
51.98576,7.63861,1,°C,15.72,2019-07-16T19:35:35.000Z,-0.2,,2019-07-16T,21:35:35,02:00:00,19:35:35,.000Z,19:35:35,,
51.98586,7.63862,1,°C,15.72,2019-07-16T19:35:36.000Z,-0.2,,2019-07-16T,21:35:36,02:00:00,19:35:36,.000Z,19:35:36,,
51.98586,7.63862,1,°C,15.74,2019-07-16T19:35:37.000Z,-0.2,,2019-07-16T,21:35:37,02:00:00,19:35:37,.000Z,19:35:37,,
51.9859,7.63865,1,°C,15.74,2019-07-16T19:35:38.000Z,-0.2,,2019-07-16T,21:35:38,02:00:00,19:35:38,.000Z,19:35:38,,
51.9859,7.63865,1,°C,15.75,2019-07-16T19:35:39.000Z,-0.2,,2019-07-16T,21:35:39,02:00:00,19:35:39,.000Z,19:35:39,,
51.98599,7.63865,1,°C,15.76,2019-07-16T19:35:40.000Z,-0.2,,2019-07-16T,21:35:40,02:00:00,19:35:40,.000Z,19:35:40,,
51.98599,7.63865,1,°C,15.75,2019-07-16T19:35:41.000Z,-0.2,,2019-07-16T,21:35:41,02:00:00,19:35:41,.000Z,19:35:41,,
51.98599,7.6386,1,°C,15.75,2019-07-16T19:35:42.000Z,-0.2,,2019-07-16T,21:35:42,02:00:00,19:35:42,.000Z,19:35:42,,
51.98615,7.6386,1,°C,15.75,2019-07-16T19:35:43.000Z,-0.2,,2019-07-16T,21:35:43,02:00:00,19:35:43,.000Z,19:35:43,,
51.98615,7.6386,1,°C,15.75,2019-07-16T19:35:44.000Z,-0.2,,2019-07-16T,21:35:44,02:00:00,19:35:44,.000Z,19:35:44,,
51.98615,7.63855,1,°C,15.78,2019-07-16T19:35:45.000Z,-0.1,,2019-07-16T,21:35:45,02:00:00,19:35:45,.000Z,19:35:45,,
