Latitude,Longitude,System_ID,unit,value,Time_UTC,Temperature_diff_K
51.97197,7.65725,1,°C,22.91,2019-08-06T17:22:32.000Z,0.4
51.97209,7.65729,1,°C,22.93,2019-08-06T17:22:34.000Z,0.4
51.97209,7.65729,1,°C,22.93,2019-08-06T17:22:35.000Z,0.4
51.97218,7.65733,1,°C,22.94,2019-08-06T17:22:36.000Z,0.4
51.97218,7.65733,1,°C,22.94,2019-08-06T17:22:37.000Z,0.4
51.97226,7.65735,1,°C,22.94,2019-08-06T17:22:38.000Z,0.4
51.97226,7.65736,1,°C,22.96,2019-08-06T17:22:39.000Z,0.4
51.97231,7.65736,1,°C,22.97,2019-08-06T17:22:41.000Z,0.4
51.97231,7.6574,1,°C,22.97,2019-08-06T17:22:42.000Z,0.4
51.97242,7.6574,1,°C,22.99,2019-08-06T17:22:43.000Z,0.5
51.97258,7.65744,1,°C,22.99,2019-08-06T17:22:44.000Z,0.5
51.97258,7.65744,1,°C,22.99,2019-08-06T17:22:45.000Z,0.5
51.97258,7.65744,1,°C,22.99,2019-08-06T17:22:46.000Z,0.5
51.97258,7.65744,1,°C,23,2019-08-06T17:22:48.000Z,0.5
51.97258,7.65744,1,°C,22.99,2019-08-06T17:22:49.000Z,0.5
51.9729,7.65756,1,°C,23,2019-08-06T17:22:50.000Z,0.5
51.9729,7.65756,1,°C,22.99,2019-08-06T17:22:51.000Z,0.5
51.97302,7.6576,1,°C,23,2019-08-06T17:22:52.000Z,0.5
51.97302,7.6576,1,°C,23.01,2019-08-06T17:22:53.000Z,0.5
51.97313,7.65764,1,°C,23,2019-08-06T17:22:55.000Z,0.5
51.97313,7.65768,1,°C,23.01,2019-08-06T17:22:56.000Z,0.5
51.97325,7.65768,1,°C,23.01,2019-08-06T17:22:57.000Z,0.5
51.97325,7.65772,1,°C,23.01,2019-08-06T17:22:58.000Z,0.5
51.97342,7.65772,1,°C,23.01,2019-08-06T17:22:59.000Z,0.5
51.97353,7.65772,1,°C,23,2019-08-06T17:23:00.000Z,0.5
51.97353,7.65772,1,°C,23,2019-08-06T17:23:02.000Z,0.5
51.97359,7.65773,1,°C,23,2019-08-06T17:23:03.000Z,0.5
51.97359,7.65773,1,°C,23,2019-08-06T17:23:04.000Z,0.5
51.97373,7.65777,1,°C,23,2019-08-06T17:23:05.000Z,0.5
51.97373,7.65777,1,°C,23.01,2019-08-06T17:23:06.000Z,0.5
51.97382,7.65779,1,°C,23.01,2019-08-06T17:23:07.000Z,0.5
51.97382,7.65782,1,°C,23.01,2019-08-06T17:23:09.000Z,0.5
51.97391,7.65782,1,°C,23.01,2019-08-06T17:23:10.000Z,0.5
51.97403,7.65786,1,°C,23.01,2019-08-06T17:23:11.000Z,0.5
51.97403,7.65786,1,°C,23.01,2019-08-06T17:23:12.000Z,0.5
51.97414,7.65788,1,°C,23,2019-08-06T17:23:13.000Z,0.5
51.97414,7.65788,1,°C,23.03,2019-08-06T17:23:14.000Z,0.5
51.97426,7.65791,1,°C,23.03,2019-08-06T17:23:16.000Z,0.5
51.97426,7.65791,1,°C,23.01,2019-08-06T17:23:17.000Z,0.5
51.97438,7.65794,1,°C,23.01,2019-08-06T17:23:18.000Z,0.5
51.97438,7.65794,1,°C,23.01,2019-08-06T17:23:19.000Z,0.5
51.97449,7.65796,1,°C,23.01,2019-08-06T17:23:20.000Z,0.5
51.97449,7.658,1,°C,23,2019-08-06T17:23:21.000Z,0.5
51.97461,7.658,1,°C,23,2019-08-06T17:23:23.000Z,0.5
51.97478,7.65806,1,°C,23,2019-08-06T17:23:24.000Z,0.5
51.97478,7.65806,1,°C,22.99,2019-08-06T17:23:25.000Z,0.5
51.97489,7.65809,1,°C,23,2019-08-06T17:23:26.000Z,0.5
51.97489,7.65809,1,°C,22.99,2019-08-06T17:23:27.000Z,0.5
51.97499,7.65812,1,°C,22.99,2019-08-06T17:23:28.000Z,0.5
51.97499,7.65812,1,°C,22.99,2019-08-06T17:23:30.000Z,0.5
51.97511,7.65816,1,°C,22.97,2019-08-06T17:23:31.000Z,0.4
51.97511,7.65816,1,°C,22.99,2019-08-06T17:23:32.000Z,0.5
51.97522,7.65819,1,°C,22.96,2019-08-06T17:23:33.000Z,0.4
51.97522,7.65823,1,°C,22.94,2019-08-06T17:23:34.000Z,0.4
51.97532,7.65823,1,°C,22.96,2019-08-06T17:23:35.000Z,0.4
51.97532,7.65828,1,°C,22.94,2019-08-06T17:23:37.000Z,0.4
51.97543,7.65828,1,°C,22.94,2019-08-06T17:23:38.000Z,0.4
51.97561,7.65834,1,°C,22.94,2019-08-06T17:23:39.000Z,0.4
51.97561,7.65834,1,°C,22.94,2019-08-06T17:23:40.000Z,0.4
51.97572,7.65839,1,°C,22.94,2019-08-06T17:23:41.000Z,0.4
51.97572,7.65839,1,°C,22.93,2019-08-06T17:23:43.000Z,0.4
51.97583,7.65842,1,°C,22.91,2019-08-06T17:23:44.000Z,0.4
51.97583,7.65842,1,°C,22.89,2019-08-06T17:23:45.000Z,0.4
51.97599,7.65849,1,°C,22.88,2019-08-06T17:23:46.000Z,0.4
51.97599,7.65849,1,°C,22.85,2019-08-06T17:23:47.000Z,0.3
51.97606,7.65855,1,°C,22.85,2019-08-06T17:23:48.000Z,0.3
51.97606,7.65858,1,°C,22.84,2019-08-06T17:23:50.000Z,0.3
51.97609,7.65858,1,°C,22.84,2019-08-06T17:23:51.000Z,0.3
51.97616,7.65864,1,°C,22.82,2019-08-06T17:23:52.000Z,0.3
51.97616,7.65864,1,°C,22.81,2019-08-06T17:23:53.000Z,0.3
51.9763,7.65874,1,°C,22.82,2019-08-06T17:23:54.000Z,0.3
51.9763,7.65874,1,°C,22.82,2019-08-06T17:23:55.000Z,0.3
51.97635,7.65877,1,°C,22.81,2019-08-06T17:23:57.000Z,0.3
51.97635,7.65877,1,°C,22.81,2019-08-06T17:23:58.000Z,0.3
51.97643,7.65883,1,°C,22.81,2019-08-06T17:23:59.000Z,0.3
51.97643,7.65883,1,°C,22.81,2019-08-06T17:24:00.000Z,0.3
51.97643,7.65883,1,°C,22.79,2019-08-06T17:24:01.000Z,0.3
51.97643,7.65883,1,°C,22.82,2019-08-06T17:24:02.000Z,0.3
51.97643,7.65883,1,°C,22.82,2019-08-06T17:24:04.000Z,0.3
51.97643,7.65883,1,°C,22.82,2019-08-06T17:24:05.000Z,0.3
51.97654,7.65892,1,°C,22.82,2019-08-06T17:24:06.000Z,0.3
51.97654,7.65892,1,°C,22.82,2019-08-06T17:24:07.000Z,0.3
51.97663,7.65899,1,°C,22.82,2019-08-06T17:24:08.000Z,0.3
51.97663,7.65899,1,°C,22.84,2019-08-06T17:24:09.000Z,0.3
51.97672,7.65905,1,°C,22.84,2019-08-06T17:24:11.000Z,0.3
51.97672,7.65908,1,°C,22.86,2019-08-06T17:24:12.000Z,0.3
51.97676,7.65908,1,°C,22.86,2019-08-06T17:24:13.000Z,0.3
51.9769,7.65917,1,°C,22.88,2019-08-06T17:24:14.000Z,0.4
51.9769,7.65917,1,°C,22.86,2019-08-06T17:24:15.000Z,0.3
51.97724,7.65935,1,°C,22.88,2019-08-06T17:24:16.000Z,0.4
51.97724,7.65935,1,°C,22.86,2019-08-06T17:24:18.000Z,0.3
51.97724,7.65935,1,°C,22.86,2019-08-06T17:24:19.000Z,0.3
51.97724,7.65935,1,°C,22.86,2019-08-06T17:24:20.000Z,0.3
51.97724,7.65935,1,°C,22.86,2019-08-06T17:24:21.000Z,0.3
51.97724,7.65935,1,°C,22.88,2019-08-06T17:24:22.000Z,0.4
51.97724,7.65939,1,°C,22.88,2019-08-06T17:24:23.000Z,0.4
51.97735,7.65939,1,°C,22.88,2019-08-06T17:24:25.000Z,0.4
51.97751,7.65944,1,°C,22.88,2019-08-06T17:24:26.000Z,0.4
51.97751,7.65944,1,°C,22.86,2019-08-06T17:24:27.000Z,0.3
51.97756,7.65946,1,°C,22.88,2019-08-06T17:24:28.000Z,0.4
51.97756,7.65946,1,°C,22.86,2019-08-06T17:24:29.000Z,0.3
51.97767,7.6595,1,°C,22.86,2019-08-06T17:24:30.000Z,0.3
51.97767,7.6595,1,°C,22.86,2019-08-06T17:24:32.000Z,0.3
51.97772,7.65951,1,°C,22.88,2019-08-06T17:24:33.000Z,0.4
51.97772,7.65956,1,°C,22.88,2019-08-06T17:24:34.000Z,0.4
51.97791,7.65956,1,°C,22.89,2019-08-06T17:24:35.000Z,0.4
51.97791,7.65958,1,°C,22.88,2019-08-06T17:24:36.000Z,0.4
51.97802,7.65958,1,°C,22.89,2019-08-06T17:24:37.000Z,0.4
51.97814,7.6596,1,°C,22.89,2019-08-06T17:24:39.000Z,0.4
51.97814,7.6596,1,°C,22.89,2019-08-06T17:24:40.000Z,0.4
51.97831,7.65964,1,°C,22.88,2019-08-06T17:24:41.000Z,0.4
51.97831,7.65964,1,°C,22.88,2019-08-06T17:24:42.000Z,0.4
51.97841,7.65966,1,°C,22.88,2019-08-06T17:24:43.000Z,0.4
51.97841,7.65966,1,°C,22.89,2019-08-06T17:24:44.000Z,0.4
51.97845,7.65968,1,°C,22.89,2019-08-06T17:24:46.000Z,0.4
51.97845,7.65969,1,°C,22.89,2019-08-06T17:24:47.000Z,0.4
51.9785,7.65969,1,°C,22.89,2019-08-06T17:24:48.000Z,0.4
51.97865,7.65972,1,°C,22.89,2019-08-06T17:24:49.000Z,0.4
51.97865,7.65972,1,°C,22.89,2019-08-06T17:24:50.000Z,0.4
51.97874,7.65974,1,°C,22.89,2019-08-06T17:24:51.000Z,0.4
51.97874,7.65974,1,°C,22.88,2019-08-06T17:24:53.000Z,0.4
51.97879,7.65975,1,°C,22.89,2019-08-06T17:24:54.000Z,0.4
51.97879,7.65975,1,°C,22.89,2019-08-06T17:24:55.000Z,0.4
51.97889,7.65977,1,°C,22.91,2019-08-06T17:24:56.000Z,0.4
51.97889,7.65979,1,°C,22.91,2019-08-06T17:24:57.000Z,0.4
51.97898,7.65979,1,°C,22.93,2019-08-06T17:24:58.000Z,0.4
51.97898,7.65979,1,°C,22.93,2019-08-06T17:25:00.000Z,0.4
51.97914,7.65982,1,°C,22.93,2019-08-06T17:25:01.000Z,0.4
51.97914,7.65982,1,°C,22.94,2019-08-06T17:25:02.000Z,0.4
51.97914,7.65982,1,°C,22.94,2019-08-06T17:25:03.000Z,0.4
51.97924,7.65984,1,°C,22.93,2019-08-06T17:25:04.000Z,0.4
51.97924,7.65984,1,°C,22.94,2019-08-06T17:25:05.000Z,0.4
51.9794,7.65987,1,°C,22.96,2019-08-06T17:25:07.000Z,0.5
51.9794,7.65987,1,°C,22.99,2019-08-06T17:25:08.000Z,0.5
51.97951,7.6599,1,°C,22.99,2019-08-06T17:25:09.000Z,0.5
51.97951,7.6599,1,°C,23,2019-08-06T17:25:10.000Z,0.5
51.97962,7.65992,1,°C,23,2019-08-06T17:25:11.000Z,0.5
51.97962,7.65996,1,°C,23,2019-08-06T17:25:12.000Z,0.5
51.9798,7.65996,1,°C,23,2019-08-06T17:25:14.000Z,0.5
51.97987,7.65998,1,°C,23.01,2019-08-06T17:25:15.000Z,0.5
51.97987,7.65998,1,°C,23,2019-08-06T17:25:16.000Z,0.5
51.98,7.66,1,°C,23.01,2019-08-06T17:25:17.000Z,0.5
51.98,7.66,1,°C,23.01,2019-08-06T17:25:18.000Z,0.5
51.98021,7.66004,1,°C,23.03,2019-08-06T17:25:19.000Z,0.5
51.98021,7.66004,1,°C,23.03,2019-08-06T17:25:21.000Z,0.5
51.98034,7.66006,1,°C,23.04,2019-08-06T17:25:22.000Z,0.5
51.98034,7.66006,1,°C,23.03,2019-08-06T17:25:23.000Z,0.5
51.98054,7.6601,1,°C,23.04,2019-08-06T17:25:24.000Z,0.5
51.98054,7.6601,1,°C,23.03,2019-08-06T17:25:25.000Z,0.5
51.98054,7.66014,1,°C,23.04,2019-08-06T17:25:26.000Z,0.5
51.98079,7.66014,1,°C,23.04,2019-08-06T17:25:28.000Z,0.5
51.98079,7.66014,1,°C,23.06,2019-08-06T17:25:29.000Z,0.6
51.98079,7.66014,1,°C,23.06,2019-08-06T17:25:30.000Z,0.6
51.98112,7.66017,1,°C,23.07,2019-08-06T17:25:31.000Z,0.6
51.98112,7.66017,1,°C,23.06,2019-08-06T17:25:32.000Z,0.6
51.98125,7.66018,1,°C,23.06,2019-08-06T17:25:33.000Z,0.6
51.98125,7.66018,1,°C,23.06,2019-08-06T17:25:35.000Z,0.6
51.98132,7.66018,1,°C,23.06,2019-08-06T17:25:36.000Z,0.6
51.98132,7.66018,1,°C,23.07,2019-08-06T17:25:37.000Z,0.6
51.98145,7.66017,1,°C,23.07,2019-08-06T17:25:38.000Z,0.6
51.98145,7.66016,1,°C,23.06,2019-08-06T17:25:39.000Z,0.6
51.98159,7.66016,1,°C,23.09,2019-08-06T17:25:40.000Z,0.6
51.98159,7.66014,1,°C,23.09,2019-08-06T17:25:42.000Z,0.6
51.98173,7.66014,1,°C,23.09,2019-08-06T17:25:43.000Z,0.6
51.98186,7.66011,1,°C,23.09,2019-08-06T17:25:44.000Z,0.6
51.98186,7.66011,1,°C,23.09,2019-08-06T17:25:45.000Z,0.6
51.98207,7.66008,1,°C,23.11,2019-08-06T17:25:46.000Z,0.6
51.98207,7.66008,1,°C,23.11,2019-08-06T17:25:47.000Z,0.6
51.98219,7.66007,1,°C,23.11,2019-08-06T17:25:49.000Z,0.6
51.98219,7.66007,1,°C,23.11,2019-08-06T17:25:50.000Z,0.6
51.98232,7.66006,1,°C,23.12,2019-08-06T17:25:51.000Z,0.6
51.98232,7.66006,1,°C,23.14,2019-08-06T17:25:52.000Z,0.6
51.98238,7.66006,1,°C,23.16,2019-08-06T17:25:53.000Z,0.7
51.98238,7.66006,1,°C,23.16,2019-08-06T17:25:54.000Z,0.7
51.98256,7.66004,1,°C,23.18,2019-08-06T17:25:56.000Z,0.7
51.98256,7.66003,1,°C,23.21,2019-08-06T17:25:57.000Z,0.7
51.98267,7.66003,1,°C,23.21,2019-08-06T17:25:58.000Z,0.7
51.98267,7.66001,1,°C,23.22,2019-08-06T17:25:59.000Z,0.7
51.98279,7.66001,1,°C,23.22,2019-08-06T17:26:00.000Z,0.7
51.98297,7.66,1,°C,23.22,2019-08-06T17:26:01.000Z,0.7
51.98297,7.66,1,°C,23.23,2019-08-06T17:26:03.000Z,0.7
51.98309,7.65999,1,°C,23.23,2019-08-06T17:26:04.000Z,0.7
51.98309,7.65999,1,°C,23.22,2019-08-06T17:26:05.000Z,0.7
51.98315,7.65998,1,°C,23.22,2019-08-06T17:26:06.000Z,0.7
51.98315,7.65998,1,°C,23.22,2019-08-06T17:26:07.000Z,0.7
51.98334,7.65996,1,°C,23.23,2019-08-06T17:26:08.000Z,0.7
51.98334,7.65996,1,°C,23.23,2019-08-06T17:26:10.000Z,0.7
51.9834,7.65996,1,°C,23.23,2019-08-06T17:26:11.000Z,0.7
51.9834,7.65996,1,°C,23.25,2019-08-06T17:26:12.000Z,0.8
51.98352,7.65995,1,°C,23.26,2019-08-06T17:26:13.000Z,0.8
51.98352,7.65993,1,°C,23.25,2019-08-06T17:26:14.000Z,0.8
51.98363,7.65993,1,°C,23.29,2019-08-06T17:26:16.000Z,0.8
51.98363,7.65992,1,°C,23.29,2019-08-06T17:26:17.000Z,0.8
51.98381,7.65992,1,°C,23.29,2019-08-06T17:26:18.000Z,0.8
51.98392,7.6599,1,°C,23.31,2019-08-06T17:26:19.000Z,0.8
51.98392,7.6599,1,°C,23.32,2019-08-06T17:26:20.000Z,0.8
51.98403,7.65988,1,°C,23.31,2019-08-06T17:26:21.000Z,0.8
51.98403,7.65988,1,°C,23.31,2019-08-06T17:26:23.000Z,0.8
51.98413,7.65986,1,°C,23.29,2019-08-06T17:26:24.000Z,0.8
51.98413,7.65986,1,°C,23.31,2019-08-06T17:26:25.000Z,0.8
51.98424,7.65984,1,°C,23.29,2019-08-06T17:26:26.000Z,0.8
51.98424,7.65984,1,°C,23.31,2019-08-06T17:26:27.000Z,0.8
51.98434,7.65981,1,°C,23.29,2019-08-06T17:26:28.000Z,0.8
51.98434,7.65981,1,°C,23.31,2019-08-06T17:26:30.000Z,0.8
51.98444,7.65975,1,°C,23.31,2019-08-06T17:26:31.000Z,0.8
51.98444,7.65966,1,°C,23.31,2019-08-06T17:26:32.000Z,0.8
51.98459,7.65966,1,°C,23.29,2019-08-06T17:26:33.000Z,0.8
51.98459,7.65963,1,°C,23.31,2019-08-06T17:26:34.000Z,0.8
51.9847,7.65963,1,°C,23.29,2019-08-06T17:26:35.000Z,0.8
51.98475,7.65964,1,°C,23.26,2019-08-06T17:26:37.000Z,0.8
51.98475,7.65964,1,°C,23.26,2019-08-06T17:26:38.000Z,0.8
51.98491,7.65954,1,°C,23.26,2019-08-06T17:26:39.000Z,0.8
51.98491,7.65954,1,°C,23.25,2019-08-06T17:26:40.000Z,0.8
51.98501,7.65945,1,°C,23.25,2019-08-06T17:26:41.000Z,0.8
51.98501,7.65945,1,°C,23.25,2019-08-06T17:26:42.000Z,0.8
51.98511,7.65935,1,°C,23.25,2019-08-06T17:26:44.000Z,0.8
51.98511,7.65935,1,°C,23.23,2019-08-06T17:26:45.000Z,0.7
51.98526,7.6592,1,°C,23.22,2019-08-06T17:26:46.000Z,0.7
51.98526,7.6592,1,°C,23.23,2019-08-06T17:26:47.000Z,0.7
51.98536,7.65913,1,°C,23.22,2019-08-06T17:26:48.000Z,0.7
51.98536,7.6591,1,°C,23.21,2019-08-06T17:26:49.000Z,0.7
51.98541,7.6591,1,°C,23.22,2019-08-06T17:26:51.000Z,0.7
51.98541,7.65905,1,°C,23.22,2019-08-06T17:26:52.000Z,0.7
51.98557,7.65905,1,°C,23.21,2019-08-06T17:26:53.000Z,0.7
51.98566,7.65901,1,°C,23.21,2019-08-06T17:26:54.000Z,0.7
51.98566,7.65901,1,°C,23.19,2019-08-06T17:26:55.000Z,0.7
51.98575,7.65898,1,°C,23.19,2019-08-06T17:26:56.000Z,0.7
51.98575,7.65898,1,°C,23.19,2019-08-06T17:26:58.000Z,0.7
51.98584,7.65901,1,°C,23.18,2019-08-06T17:26:59.000Z,0.7
51.98584,7.65901,1,°C,23.18,2019-08-06T17:27:00.000Z,0.7
51.98596,7.65912,1,°C,23.19,2019-08-06T17:27:01.000Z,0.7
51.98596,7.65912,1,°C,23.19,2019-08-06T17:27:02.000Z,0.7
51.98603,7.65922,1,°C,23.18,2019-08-06T17:27:03.000Z,0.7
51.98603,7.65929,1,°C,23.16,2019-08-06T17:27:05.000Z,0.7
51.98607,7.65929,1,°C,23.18,2019-08-06T17:27:06.000Z,0.7
51.98607,7.65949,1,°C,23.16,2019-08-06T17:27:07.000Z,0.7
51.98615,7.65949,1,°C,23.16,2019-08-06T17:27:08.000Z,0.7
51.98618,7.65963,1,°C,23.16,2019-08-06T17:27:09.000Z,0.7
51.98618,7.65963,1,°C,23.16,2019-08-06T17:27:10.000Z,0.7
51.98621,7.65978,1,°C,23.18,2019-08-06T17:27:12.000Z,0.7
51.98621,7.65978,1,°C,23.18,2019-08-06T17:27:13.000Z,0.7
51.98625,7.66,1,°C,23.16,2019-08-06T17:27:14.000Z,0.7
51.98625,7.66,1,°C,23.18,2019-08-06T17:27:15.000Z,0.7
51.98627,7.66015,1,°C,23.18,2019-08-06T17:27:16.000Z,0.7
51.98627,7.66023,1,°C,23.18,2019-08-06T17:27:17.000Z,0.7
51.98629,7.66023,1,°C,23.19,2019-08-06T17:27:19.000Z,0.7
51.98629,7.66038,1,°C,23.18,2019-08-06T17:27:20.000Z,0.7
51.98632,7.66038,1,°C,23.19,2019-08-06T17:27:21.000Z,0.7
51.98634,7.66054,1,°C,23.19,2019-08-06T17:27:22.000Z,0.7
51.98634,7.66054,1,°C,23.19,2019-08-06T17:27:23.000Z,0.7
51.98637,7.6607,1,°C,23.19,2019-08-06T17:27:24.000Z,0.7
51.98637,7.6607,1,°C,23.19,2019-08-06T17:27:26.000Z,0.7
51.9864,7.66086,1,°C,23.19,2019-08-06T17:27:27.000Z,0.7
51.9864,7.66086,1,°C,23.18,2019-08-06T17:27:28.000Z,0.7
51.98641,7.66094,1,°C,23.18,2019-08-06T17:27:29.000Z,0.7
51.98641,7.66094,1,°C,23.18,2019-08-06T17:27:30.000Z,0.7
51.98645,7.6612,1,°C,23.18,2019-08-06T17:27:31.000Z,0.7
51.98645,7.66137,1,°C,23.19,2019-08-06T17:27:33.000Z,0.7
51.98647,7.66137,1,°C,23.19,2019-08-06T17:27:34.000Z,0.7
51.98647,7.66155,1,°C,23.18,2019-08-06T17:27:35.000Z,0.7
51.9865,7.66155,1,°C,23.19,2019-08-06T17:27:36.000Z,0.7
51.98655,7.66181,1,°C,23.21,2019-08-06T17:27:37.000Z,0.7
51.98655,7.66181,1,°C,23.19,2019-08-06T17:27:38.000Z,0.7
51.98663,7.66207,1,°C,23.19,2019-08-06T17:27:40.000Z,0.7
51.98663,7.66207,1,°C,23.18,2019-08-06T17:27:41.000Z,0.7
51.98666,7.66214,1,°C,23.21,2019-08-06T17:27:42.000Z,0.7
51.98666,7.66214,1,°C,23.19,2019-08-06T17:27:43.000Z,0.7
51.9867,7.66221,1,°C,23.21,2019-08-06T17:27:44.000Z,0.7
51.9867,7.66221,1,°C,23.19,2019-08-06T17:27:45.000Z,0.7
51.98678,7.66234,1,°C,23.19,2019-08-06T17:27:47.000Z,0.7
51.98678,7.6625,1,°C,23.19,2019-08-06T17:27:48.000Z,0.7
51.9869,7.6625,1,°C,23.19,2019-08-06T17:27:49.000Z,0.7
51.98701,7.66257,1,°C,23.18,2019-08-06T17:27:50.000Z,0.7
51.98701,7.66257,1,°C,23.19,2019-08-06T17:27:51.000Z,0.7
51.98706,7.6626,1,°C,23.19,2019-08-06T17:27:52.000Z,0.7
51.98706,7.6626,1,°C,23.21,2019-08-06T17:27:54.000Z,0.7
51.98722,7.66271,1,°C,23.21,2019-08-06T17:27:55.000Z,0.7
51.98722,7.66271,1,°C,23.21,2019-08-06T17:27:56.000Z,0.7
51.98733,7.66277,1,°C,23.21,2019-08-06T17:27:57.000Z,0.7
51.98733,7.66277,1,°C,23.22,2019-08-06T17:27:58.000Z,0.7
51.98743,7.66283,1,°C,23.21,2019-08-06T17:27:59.000Z,0.7
51.98743,7.66292,1,°C,23.21,2019-08-06T17:28:01.000Z,0.7
51.9876,7.66292,1,°C,23.21,2019-08-06T17:28:02.000Z,0.7
51.9876,7.66297,1,°C,23.21,2019-08-06T17:28:03.000Z,0.7
51.98771,7.66297,1,°C,23.19,2019-08-06T17:28:04.000Z,0.7
51.98776,7.66299,1,°C,23.19,2019-08-06T17:28:05.000Z,0.7
51.98776,7.66299,1,°C,23.18,2019-08-06T17:28:06.000Z,0.7
51.98786,7.66304,1,°C,23.18,2019-08-06T17:28:08.000Z,0.7
51.98786,7.66304,1,°C,23.18,2019-08-06T17:28:09.000Z,0.7
51.988,7.66313,1,°C,23.19,2019-08-06T17:28:10.000Z,0.7
51.988,7.66313,1,°C,23.18,2019-08-06T17:28:11.000Z,0.7
51.9881,7.66318,1,°C,23.16,2019-08-06T17:28:12.000Z,0.7
51.9881,7.66318,1,°C,23.16,2019-08-06T17:28:13.000Z,0.7
51.9882,7.66323,1,°C,23.16,2019-08-06T17:28:15.000Z,0.7
51.9882,7.66328,1,°C,23.15,2019-08-06T17:28:16.000Z,0.7
51.9883,7.66328,1,°C,23.15,2019-08-06T17:28:17.000Z,0.7
51.9883,7.66333,1,°C,23.15,2019-08-06T17:28:18.000Z,0.7
51.98841,7.66333,1,°C,23.14,2019-08-06T17:28:19.000Z,0.7
51.98851,7.6634,1,°C,23.14,2019-08-06T17:28:20.000Z,0.7
51.98851,7.6634,1,°C,23.14,2019-08-06T17:28:22.000Z,0.7
51.98867,7.66347,1,°C,23.14,2019-08-06T17:28:23.000Z,0.7
51.98867,7.66347,1,°C,23.14,2019-08-06T17:28:24.000Z,0.7
51.98873,7.6635,1,°C,23.12,2019-08-06T17:28:25.000Z,0.6
51.98873,7.6635,1,°C,23.12,2019-08-06T17:28:26.000Z,0.6
51.98883,7.66356,1,°C,23.12,2019-08-06T17:28:27.000Z,0.6
51.98883,7.66356,1,°C,23.14,2019-08-06T17:28:29.000Z,0.7
51.98888,7.6636,1,°C,23.12,2019-08-06T17:28:30.000Z,0.6
51.98888,7.66368,1,°C,23.14,2019-08-06T17:28:31.000Z,0.7
51.98905,7.66368,1,°C,23.12,2019-08-06T17:28:32.000Z,0.6
51.9891,7.66371,1,°C,23.12,2019-08-06T17:28:33.000Z,0.6
51.9891,7.66371,1,°C,23.12,2019-08-06T17:28:34.000Z,0.6
51.98921,7.66376,1,°C,23.14,2019-08-06T17:28:36.000Z,0.7
51.98921,7.66376,1,°C,23.11,2019-08-06T17:28:37.000Z,0.6
51.98932,7.66382,1,°C,23.12,2019-08-06T17:28:38.000Z,0.6
51.98932,7.66382,1,°C,23.12,2019-08-06T17:28:39.000Z,0.6
51.98947,7.66393,1,°C,23.12,2019-08-06T17:28:40.000Z,0.6
51.98947,7.66393,1,°C,23.12,2019-08-06T17:28:41.000Z,0.6
51.98956,7.66404,1,°C,23.12,2019-08-06T17:28:43.000Z,0.6
51.98956,7.66413,1,°C,23.12,2019-08-06T17:28:44.000Z,0.6
51.98966,7.66413,1,°C,23.12,2019-08-06T17:28:45.000Z,0.6
51.98966,7.6642,1,°C,23.11,2019-08-06T17:28:46.000Z,0.6
51.98977,7.6642,1,°C,23.12,2019-08-06T17:28:47.000Z,0.6
51.98987,7.66425,1,°C,23.11,2019-08-06T17:28:48.000Z,0.6
51.98987,7.66425,1,°C,23.11,2019-08-06T17:28:50.000Z,0.6
51.98996,7.66431,1,°C,23.09,2019-08-06T17:28:51.000Z,0.6
51.98996,7.66431,1,°C,23.09,2019-08-06T17:28:52.000Z,0.6
51.99001,7.66434,1,°C,23.07,2019-08-06T17:28:53.000Z,0.6
51.99001,7.66434,1,°C,23.06,2019-08-06T17:28:54.000Z,0.6
51.99013,7.66441,1,°C,23.04,2019-08-06T17:28:56.000Z,0.6
51.99013,7.66441,1,°C,23.06,2019-08-06T17:28:57.000Z,0.6
51.99015,7.66443,1,°C,23.04,2019-08-06T17:28:58.000Z,0.6
51.99015,7.66443,1,°C,23.04,2019-08-06T17:28:59.000Z,0.6
51.99017,7.66445,1,°C,23.04,2019-08-06T17:29:00.000Z,0.6
51.99017,7.66445,1,°C,23.06,2019-08-06T17:29:01.000Z,0.6
51.99018,7.66449,1,°C,23.04,2019-08-06T17:29:03.000Z,0.6
51.99018,7.66449,1,°C,23.06,2019-08-06T17:29:04.000Z,0.6
51.99019,7.66454,1,°C,23.04,2019-08-06T17:29:05.000Z,0.6
51.99019,7.66454,1,°C,23.06,2019-08-06T17:29:06.000Z,0.6
51.9902,7.66459,1,°C,23.06,2019-08-06T17:29:07.000Z,0.6
51.9902,7.66461,1,°C,23.06,2019-08-06T17:29:08.000Z,0.6
51.9902,7.66461,1,°C,23.06,2019-08-06T17:29:10.000Z,0.6
51.99021,7.66462,1,°C,23.06,2019-08-06T17:29:11.000Z,0.6
51.99021,7.66462,1,°C,23.06,2019-08-06T17:29:12.000Z,0.6
51.99021,7.66465,1,°C,23.07,2019-08-06T17:29:13.000Z,0.6
51.99021,7.66465,1,°C,23.04,2019-08-06T17:29:14.000Z,0.6
51.99021,7.6647,1,°C,23.04,2019-08-06T17:29:15.000Z,0.6
51.99021,7.6647,1,°C,23.04,2019-08-06T17:29:17.000Z,0.6
51.99024,7.66472,1,°C,23.04,2019-08-06T17:29:18.000Z,0.6
51.99024,7.66465,1,°C,23.03,2019-08-06T17:29:19.000Z,0.6
51.99026,7.66465,1,°C,23.04,2019-08-06T17:29:20.000Z,0.6
